month,site,job_family,open_positions,time_to_fill_days,offer_acceptance_rate
2023-02-01,Paris,IT,13,234,0.18013983539751868
2024-12-01,Berlin,IT,11,-8,1.2902448585465809
2025-02-01,Lyon,IT,18,165,0.5379701233281869
2023-09-01,Madrid,IT ,11,24,1.1371407827996147
2025-12-01,lyon,HR,7,150,0.6231645014783442
2023-06-01,BERLIN,Operations,1,230,1.5933472057414497
2025-06-01,Paris,HR,32,274,0.434577324884288
2024-02-01,BERLIN,Finance,27,115,0.9802588215812654
2024-02-01,Berlin,HR,10,147,0.9704620778251215
2024-02-01,BERLIN,Operations,25,173,1.0123149571100039
2024-12-01,Madrid,IT,31,293,0.37105993605152865
2024-06-01,Paris,IT,47,78,0.5517225647148591
2023-02-01,lyon,IT ,21,44,0.35694806109785265
2025-08-01,BERLIN,IT ,12,80,0.03959089201418387
2025-02-01,Berlin,finance,36,198,1.090823518872768
2025-07-01,lyon,finance,3,185,1.69301665926063
2024-09-01,Paris,IT ,4,141,1.1810642572066252
2025-05-01,Lyon,Operations,7,-9,1.3536316262868542
2024-02-01,BERLIN,IT ,39,2,0.07637762389679408
2023-01-01,Lyon,IT ,26,175,1.241870174849844
2025-10-01,PARIS,HR,40,57,0.9092539442595592
2025-08-01,lyon,HR,12,160,0.4750617748659078
2023-12-01,BERLIN,HR,19,288,1.0194087943572874
2023-03-01,BERLIN,IT ,21,275,1.2078165177386735
2024-02-01,Berlin,IT ,19,57,1.5947569255377931
2024-10-01,Lyon,Finance,46,15,0.339874164412403
2025-02-01,Paris,IT ,31,172,1.1706674621491997
2025-11-01,BERLIN,finance,18,121,0.9723598083174431
2024-11-01,Lyon,IT ,27,220,1.0062798152536203
2023-04-01,Madrid,IT ,39,227,0.16488206872793018
2025-02-01,BERLIN,finance,35,91,0.7482637455210946
2025-02-01,BERLIN,finance,29,269,1.0641912557952435
2025-02-01,Madrid,HR,36,101,0.34913944724504425
2025-06-01,BERLIN,finance,28,133,0.39853530103810103
2025-05-01,Paris,IT ,45,290,1.02010324165634
2025-08-01,BERLIN,HR,37,42,1.1814174582765495
2024-02-01,Paris,HR,3,88,0.34385012885565
2025-05-01,lyon,Operations,27,281,1.005286130600945
2023-05-01,Madrid,IT ,12,16,0.7320434501856959
2025-06-01,Lyon,HR,19,258,0.2813558302081254
2024-10-01,PARIS,HR,37,251,0.17299295078941632
2025-08-01,Paris,HR,23,267,1.3229957262005967
2024-05-01,Madrid,IT ,33,-14,0.5118792202146861
2025-06-01,Paris,Finance,10,60,0.2273441352973107
2023-06-01,BERLIN,IT ,2,112,1.0899005023829438
2023-05-01,Lyon,finance,38,170,0.5852723234939867
2025-12-01,Lyon,IT ,40,119,0.06485529019805049
2024-10-01,Madrid,Finance,1,69,1.6048728603791418
2024-11-01,Berlin,IT ,9,51,1.1433358606923583
2024-01-01,lyon,Operations,28,-12,0.3250521900679995
2024-04-01,BERLIN,Operations,45,203,0.08322319308421997
2024-02-01,lyon,finance,3,279,0.8375641248957029
2024-10-01,PARIS,IT ,11,257,1.693071522680807
2023-04-01,Lyon,Operations,13,-13,0.6316449629275779
2024-05-01,Paris,finance,12,35,1.4957474446272083
2023-03-01,Lyon,HR,24,263,1.2133561392403756
2023-03-01,Madrid,IT,30,95,0.4373412750133496
2023-09-01,PARIS,finance,28,180,0.07469194192676076
2023-07-01,BERLIN,IT ,5,26,1.500554503501182
2024-01-01,lyon,finance,43,0,1.374463948711598
2025-08-01,lyon,Finance,44,12,1.2017869775597223
2023-02-01,Lyon,HR,6,283,1.6634500653888746
2024-01-01,BERLIN,Finance,0,53,1.5988355334436537
2025-05-01,BERLIN,Finance,16,228,0.3283635346635628
2024-01-01,lyon,IT,29,185,0.8930463461968557
2024-08-01,Paris,Operations,29,210,0.3524903431653572
2023-11-01,PARIS,finance,16,251,1.5146447065149302
2023-09-01,Lyon,Finance,31,285,0.07099620754462607
2023-04-01,Berlin,finance,1,-1,1.191306460285784
2024-03-01,PARIS,IT ,44,225,1.1491733754490436
2025-12-01,PARIS,finance,46,24,0.3753527961387969
2025-07-01,Berlin,IT ,22,270,1.5679825104783862
2023-02-01,BERLIN,HR,45,204,1.0085487025525361
2023-12-01,BERLIN,finance,37,99,1.5464521046889206
2024-09-01,Lyon,HR,22,264,0.79269517189509
2025-06-01,BERLIN,Finance,9,24,1.3764603627400342
2024-11-01,Berlin,IT,27,231,1.3830264827077667
2023-11-01,lyon,finance,2,122,1.1271649148023415
2025-12-01,PARIS,Operations,29,238,0.7256013980366904
2025-01-01,Madrid,IT,35,72,1.5363782400216661
2023-07-01,Madrid,IT,13,88,1.4155690455945884
2023-08-01,lyon,HR,9,77,0.3919596405590786
2024-10-01,Berlin,Operations,36,13,0.7299667863564268
2025-12-01,Madrid,Finance,42,63,0.23925672023611894
2023-03-01,PARIS,IT,16,178,0.043757423110345424
2024-02-01,Madrid,Finance,17,239,0.13090387085797497
2025-03-01,Paris,HR,22,54,0.1668830403158756
2025-12-01,Madrid,Finance,2,205,0.5915000220969059
2025-02-01,Paris,IT ,39,-6,1.5747361062634084
2023-07-01,Berlin,Operations,45,252,0.998743874582114
2023-08-01,Madrid,IT,41,33,1.4955140489334016
2023-04-01,PARIS,HR,44,16,0.08038252596054617
2023-02-01,Madrid,Finance,45,33,1.0760429357351458
2024-05-01,Madrid,HR,14,257,0.8854734681409194
2024-09-01,Madrid,IT ,5,-13,0.2721781582477261
2025-12-01,PARIS,HR,0,-10,0.36902495490540377
2024-08-01,BERLIN,Operations,49,52,0.2590082550445224
2025-06-01,Berlin,finance,15,87,0.40641032028819923
2023-02-01,lyon,Operations,40,-12,0.0025796890168656604
2024-03-01,BERLIN,Operations,23,217,0.535331985604831
2023-02-01,BERLIN,IT ,35,224,1.6674185635000682
2025-03-01,Berlin,Operations,17,230,1.0667457002378145
2024-09-01,lyon,IT ,3,237,0.9168005249719563
2025-01-01,Paris,IT,4,267,0.9324136618285122
2025-05-01,Madrid,IT ,45,30,1.0198737687931567
2023-05-01,PARIS,Finance,36,144,1.258397828452601
2023-01-01,Lyon,Operations,5,-15,1.3531889035092592
2025-01-01,Berlin,HR,1,196,0.04979175353205186
2025-01-01,Paris,IT ,8,247,0.3170675918389667
2023-11-01,BERLIN,IT,23,33,0.2812745320653466
2025-09-01,Lyon,Finance,31,281,0.6451949843645405
2024-07-01,BERLIN,IT,20,233,0.45162673586950375
2024-06-01,Berlin,IT,42,125,1.3916104827234401
2023-07-01,PARIS,Finance,3,38,0.6983329442111764
2024-11-01,BERLIN,Operations,31,114,1.429100106962039
2023-04-01,Madrid,HR,45,190,1.2153860379916195
2024-09-01,lyon,Finance,15,67,0.7474151617251156
2024-01-01,BERLIN,Operations,32,73,1.6283244328358664
2025-03-01,Madrid,Operations,38,218,1.343312769345488
2023-06-01,PARIS,IT ,1,122,1.194041765639668
2024-01-01,PARIS,finance,12,104,1.3313234746799776
2024-06-01,Paris,Operations,48,25,0.7127567100960681
2025-03-01,Paris,Finance,48,139,0.18859250990611848
2024-11-01,PARIS,finance,1,156,0.6991310323417542
2025-07-01,Berlin,Operations,10,73,0.8764339338530948
2024-09-01,PARIS,finance,18,-11,0.18118748828394937
2025-01-01,PARIS,IT ,18,124,0.6295431796497917
2024-04-01,Paris,IT ,9,127,1.5768892386442814
2024-04-01,BERLIN,HR,7,286,0.22505790839540976
2024-09-01,Berlin,finance,48,224,1.064815874447474
2025-09-01,Paris,finance,36,-1,1.4358544523458667
2025-04-01,PARIS,Finance,12,-17,1.2450222845718109
2025-06-01,Lyon,finance,36,98,0.33089865798081924
2023-01-01,Madrid,Finance,33,200,0.6939917486859057
2023-05-01,Berlin,HR,33,161,0.9549099496306125
2025-09-01,Lyon,Finance,49,71,0.22761817169371104
2023-11-01,Paris,IT,40,-10,0.44243703783516236
2023-08-01,Paris,IT ,9,85,1.1210517334651728
2025-07-01,Lyon,finance,40,6,1.4184814738974147
2024-09-01,Lyon,finance,13,211,1.6005515547365687
2025-01-01,Berlin,IT,0,231,0.35739647259745383
2024-06-01,lyon,Operations,14,107,0.925762030858981
2023-12-01,Berlin,HR,0,252,1.0828295858662658
2023-12-01,Lyon,finance,42,268,1.2202799018477108
2025-11-01,Lyon,IT,39,40,1.1115322280333015
2025-05-01,Berlin,Operations,1,85,1.329555895869968
2024-02-01,lyon,Finance,32,8,0.6825842842372135
2024-01-01,BERLIN,Finance,5,42,0.8800504652931678
2024-07-01,Madrid,Operations,29,16,0.2792977669017962
2024-08-01,Lyon,Operations,25,-5,0.04807547766633217
2023-02-01,Lyon,Operations,20,291,0.28396970863688303
2023-12-01,BERLIN,Operations,23,149,1.2053740101891097
2023-10-01,Berlin,Operations,9,259,0.4748580190211591
2025-12-01,Paris,finance,2,266,1.2751012826024721
2024-05-01,Madrid,HR,18,78,0.05048541908367597
2023-07-01,Lyon,Operations,25,109,0.535790911030011
2025-12-01,Berlin,Finance,41,14,0.08824887430450558
2024-06-01,Berlin,Finance,42,169,1.2842432433054125
2024-01-01,Lyon,HR,30,161,0.6937641441512667
2024-01-01,Lyon,Operations,7,176,0.3073085435369191
2023-12-01,PARIS,IT ,21,30,0.9760334911845454
2024-03-01,PARIS,Finance,0,103,1.644949850723249
2023-03-01,Madrid,Operations,40,103,0.08448152725549353
2023-10-01,BERLIN,IT ,6,187,1.0343191654116461
2024-11-01,Berlin,IT ,0,188,1.1808993138738293
2023-04-01,Berlin,IT,0,92,1.4350493692678026
2025-01-01,Paris,IT ,11,249,0.5631190804098589
2023-01-01,Madrid,IT ,27,35,1.1105606599338131
2023-05-01,lyon,Finance,32,96,0.14112095926241983
2023-05-01,Lyon,IT ,43,102,0.18102458575899324
2025-03-01,Madrid,IT ,47,141,1.2222151344135046
2023-07-01,Lyon,Finance,0,145,0.7761815058855562
2024-12-01,Madrid,IT,29,-4,0.8564778568669522
2024-11-01,BERLIN,IT,37,27,1.4812768748893166
2023-08-01,lyon,finance,16,285,0.24953446322974068
2025-06-01,Lyon,Operations,18,50,0.31899533038234995
2025-07-01,BERLIN,Operations,44,148,0.666041095161907
2024-04-01,PARIS,IT ,10,279,0.6400116418464941
2025-04-01,Lyon,IT ,44,83,0.9522267983443755
2023-01-01,PARIS,Operations,33,296,0.7415840905428291
2023-11-01,Paris,Operations,31,157,0.49749284929942744
2024-11-01,PARIS,IT ,30,193,1.4494216525778445
2025-08-01,Berlin,finance,14,143,0.2571395075754883
2025-08-01,Berlin,finance,4,268,0.016687692008356948
2025-05-01,Madrid,Finance,26,24,0.24589262531112605
2025-07-01,Lyon,Finance,38,52,0.8147720826764073
2024-07-01,Lyon,Finance,42,-19,0.996609040511387
2023-09-01,Madrid,Operations,17,-20,0.2637691156207981
2025-08-01,BERLIN,IT,35,106,0.9752819559695476
2025-07-01,Lyon,Operations,43,299,0.06203961282483767
2023-05-01,lyon,Finance,40,289,1.0539638629146795
2024-11-01,Lyon,HR,2,270,0.8983315822793814
2024-09-01,Lyon,finance,21,294,0.7110715206147001
2024-08-01,Paris,Finance,19,271,1.5673716433911005
2024-01-01,Lyon,HR,25,24,0.7395665110290619
2024-08-01,Lyon,Finance,23,56,0.628118842251112
2024-01-01,lyon,Finance,25,12,0.37809570733823195
2023-07-01,PARIS,HR,13,258,0.5320620861637966
2025-10-01,Berlin,Finance,49,128,0.37248572119726026
2024-05-01,BERLIN,HR,4,42,0.2978346633456736
2025-06-01,PARIS,HR,28,15,0.7072337663606693
2023-04-01,BERLIN,Operations,25,144,0.09936043828778847
2023-04-01,Lyon,IT,47,236,1.0744297056281829
2025-12-01,Berlin,Operations,31,261,0.8009439884638455
2024-03-01,BERLIN,IT,43,149,0.33734021048787527
2024-10-01,PARIS,IT,35,211,0.01125158855674917
2023-11-01,Paris,finance,46,57,0.9743260215719037
2025-12-01,Berlin,Finance,22,229,0.1154314031609397
2025-08-01,Paris,HR,37,169,1.6695477849622569
2024-07-01,PARIS,IT,39,231,0.8255391662388606
2024-04-01,Paris,finance,18,279,0.9162502160795589
2023-10-01,BERLIN,IT,2,143,1.5176243469915975
2024-05-01,Lyon,IT,46,239,1.6112994868542128
2023-06-01,PARIS,HR,15,128,1.5859294105070005
2025-09-01,lyon,IT ,10,93,0.7518531135840241
2024-08-01,BERLIN,IT,32,-4,0.3739424994751974
2024-02-01,Berlin,HR,41,251,1.5150458044496222
2025-04-01,BERLIN,HR,7,20,0.4388348041596561
2023-06-01,Lyon,finance,7,290,0.5433517502424643
2024-07-01,Lyon,IT ,6,292,0.19470724156540317
2023-06-01,Lyon,finance,15,173,1.4536759270583586
2023-05-01,PARIS,Operations,25,17,1.5500129544020491
2023-02-01,lyon,IT,15,61,1.3821719519737528
2023-06-01,lyon,IT ,45,144,0.5176666412179272
2024-02-01,lyon,IT ,27,29,1.373114330237357
2024-02-01,BERLIN,Operations,25,198,0.20669114173289901
2025-06-01,PARIS,IT,38,108,1.3280224478405587
2024-12-01,Paris,finance,3,231,1.6018588125215387
2025-06-01,Lyon,IT ,20,172,0.40551961198207614
2023-11-01,Lyon,IT ,28,44,0.8850913897020375
2024-02-01,Paris,Operations,31,23,1.0380886959201063
2024-10-01,Berlin,IT ,48,119,0.7652304513115997
2023-03-01,PARIS,Finance,49,80,0.46379441474034777
2025-05-01,lyon,IT,25,288,0.7661446762762657
2023-08-01,PARIS,IT,17,168,1.0606983604086104
2023-07-01,Berlin,Operations,45,-8,0.7025831499292431
2024-12-01,BERLIN,IT ,2,277,1.1901137701845097
2023-05-01,Paris,Finance,49,153,0.1124392622095886
2024-08-01,Madrid,finance,36,188,0.877292651887163
2023-05-01,Madrid,Finance,1,277,1.5203120414410465
2023-06-01,Paris,Finance,29,123,1.686949064542617
2025-04-01,Paris,finance,25,233,0.9588909065902065
2024-03-01,lyon,IT ,34,151,0.8695875319633554
2025-02-01,Lyon,HR,6,88,0.580642115733819
2024-09-01,BERLIN,Operations,43,1,0.37912198532922475
2024-09-01,Berlin,HR,40,270,0.4156881502434285
2023-09-01,lyon,Operations,22,84,0.04595929812344174
2023-10-01,Lyon,IT,19,52,1.6646477775428081
2025-01-01,lyon,IT,25,284,0.328204350611121
2024-09-01,PARIS,IT ,48,178,0.9250655759145818
2025-10-01,Lyon,Operations,32,224,0.08541364457144854
2025-07-01,lyon,HR,2,55,0.18298606544249876
2023-02-01,BERLIN,IT,20,43,1.353489095164293
2024-04-01,Paris,IT ,5,266,1.0312606679444918
2025-11-01,lyon,IT,41,108,0.21088258736798535
2025-07-01,Berlin,finance,30,210,0.8302459754495003
2023-12-01,Berlin,HR,7,80,0.5588492431140468
2024-11-01,PARIS,Operations,32,127,0.8247008019256065
2024-05-01,Berlin,finance,0,180,0.18316363797097698
2024-02-01,Berlin,Finance,41,219,1.516875578272573
2025-09-01,BERLIN,IT,19,299,0.9577907944393914
2023-06-01,Paris,Operations,18,77,0.9150981619791287
2024-11-01,BERLIN,finance,0,251,0.29875285644207505
2025-07-01,Lyon,IT,31,226,0.9289386371064426
2023-05-01,BERLIN,Operations,33,162,1.6723000181079954
2023-03-01,Paris,HR,48,5,0.2049729799629246
2025-04-01,lyon,Finance,19,172,1.197628654743365
2025-07-01,PARIS,IT,37,64,0.6572610017334509
2024-05-01,lyon,IT ,39,80,1.319861068158138
2024-10-01,lyon,IT ,27,289,0.881275733841551
2024-01-01,Madrid,IT,48,232,1.5357386531174435
2024-09-01,PARIS,Operations,7,289,0.14272407083888933
2024-09-01,Berlin,finance,33,179,0.7190079706329249
2023-06-01,Paris,Operations,41,192,0.5518017124864959
2023-10-01,Madrid,IT,18,156,1.5053601099828253
2024-02-01,Berlin,Operations,8,62,0.06641860309027033
2024-11-01,BERLIN,IT,12,180,0.3052881539031011
2023-07-01,Berlin,HR,1,96,0.7916467552616387
2024-12-01,Paris,finance,33,153,0.913660284771701
2024-03-01,Paris,Finance,0,108,0.8258331927716102
2024-11-01,Lyon,Operations,30,23,1.016484109946325
2023-05-01,Lyon,Finance,1,111,1.5799604885776775
2024-08-01,PARIS,HR,21,10,1.098249755520948
2023-10-01,Berlin,IT ,7,250,0.7959043532931909
2024-11-01,PARIS,HR,36,-20,1.031041056916124
2025-03-01,lyon,HR,35,179,0.3605934707692076
2025-07-01,PARIS,Operations,42,230,0.09550237395270628
2023-06-01,Berlin,finance,46,262,1.1733976782519437
2024-01-01,PARIS,finance,2,-8,1.2886847360293414
2025-04-01,BERLIN,IT ,34,178,1.609929460085346
2024-04-01,Berlin,Finance,10,141,1.6314167884718331
2024-05-01,Lyon,IT ,35,140,1.4900868004572414
2025-07-01,Madrid,HR,41,66,1.555437767525548
2023-10-01,Lyon,IT ,23,187,1.291533220206479
2025-07-01,PARIS,Operations,9,150,1.5215585848632374
2023-06-01,BERLIN,Operations,6,66,0.0032600561318055555
2024-08-01,Berlin,HR,20,68,0.04933460627100513
2024-09-01,lyon,IT,44,114,1.304845458203637
2024-04-01,BERLIN,IT ,3,274,1.4173741652777505
2025-01-01,lyon,Finance,22,173,0.48939414601512155
2025-12-01,lyon,HR,15,196,0.08602799863482724
2025-10-01,Lyon,IT,10,216,0.03237793607443744
2023-08-01,lyon,finance,17,15,0.12848295334679305
2024-02-01,PARIS,IT ,15,171,0.7993584921991176
2024-11-01,Lyon,IT,14,185,1.6275888983991653
2023-12-01,Berlin,HR,0,212,0.06851814037368527
2024-08-01,PARIS,IT ,13,189,0.7112856640029185
2024-12-01,Madrid,IT,23,111,0.9179356927763852
2024-01-01,PARIS,IT,38,202,1.0718827277571306
2025-09-01,Madrid,Operations,28,1,0.6892979201719455
2025-10-01,Madrid,HR,13,50,1.3819947968380808
2025-08-01,BERLIN,Finance,3,111,0.2792316983376288
2025-05-01,Paris,HR,7,299,0.026015127596578657
2025-03-01,Paris,HR,13,1,1.2627333925033277
2024-01-01,PARIS,Operations,46,169,1.6053258836625433
2024-10-01,Madrid,Finance,18,78,1.4397843211022971
2023-07-01,Lyon,Operations,16,275,1.2734351342568757
2023-07-01,Lyon,finance,32,-1,0.17783797812417276
2025-05-01,lyon,HR,32,44,1.3508781775908274
2024-02-01,lyon,IT,30,220,0.8667546901638705
2023-02-01,BERLIN,IT,27,130,0.503150167699911
2023-07-01,BERLIN,HR,47,14,1.6621020215292295
2024-05-01,Lyon,IT ,25,71,1.4676366311760378
2025-09-01,Paris,HR,47,166,0.6980325986426402
2024-10-01,Madrid,HR,46,-7,0.3476181099803382
2024-02-01,PARIS,finance,3,229,1.5264556153316406
2023-01-01,Lyon,IT ,44,279,0.704626179212128
2023-08-01,Lyon,IT ,43,129,1.5790452681458704
2023-08-01,Paris,Operations,28,7,0.5255401162047519
2025-05-01,lyon,finance,21,38,0.7050838888442371
2024-05-01,Madrid,IT,18,154,1.5406163264875106
2025-03-01,PARIS,IT ,19,47,0.10145571322721948
2023-08-01,BERLIN,finance,31,49,1.66091370793932
2023-06-01,BERLIN,finance,9,91,0.0754376448265009
2025-06-01,Paris,HR,42,10,1.0244884827078047
2024-11-01,Berlin,Finance,29,-7,0.8095924095909084
2024-03-01,lyon,Finance,37,88,0.9850826475295009
2024-02-01,PARIS,Operations,33,284,0.6306565733763028
2025-03-01,BERLIN,Finance,9,82,1.2650461555572081
2023-03-01,PARIS,IT,47,0,1.3134041776919327
2023-12-01,Paris,HR,26,248,1.2087373711944283
2023-03-01,PARIS,finance,19,182,0.05805722073795353
2023-01-01,lyon,Finance,15,206,0.009493019549994963
2024-05-01,Lyon,IT,30,106,1.1450984873579382
2024-06-01,lyon,Finance,37,47,0.19929006600475924
2023-10-01,Paris,HR,1,-9,0.090440533382746
2023-12-01,PARIS,Operations,4,27,0.08969163157425733
2024-05-01,Lyon,IT,32,83,0.026498358930220265
2024-10-01,BERLIN,IT ,40,43,1.1821343928563621
2024-02-01,Madrid,IT ,16,122,1.6660795864673132
2023-08-01,lyon,Finance,38,251,0.9511723227455195
2024-05-01,Berlin,IT ,41,82,1.1115031572230636
2024-03-01,Madrid,IT,4,157,1.1994382325253314
2023-06-01,Berlin,IT ,2,276,0.1424101918717514
2023-07-01,Paris,IT,43,-17,1.1125607972737497
2025-08-01,Paris,finance,29,243,1.4534420528773946
2023-09-01,Madrid,finance,2,68,1.410191580315888
2024-08-01,Berlin,IT ,32,221,0.5043379012331067
2023-02-01,Lyon,finance,37,282,0.023555638610997208
2024-06-01,PARIS,Operations,20,12,1.1286101133830369
2023-02-01,Berlin,Finance,41,-16,1.207912049665489
2024-03-01,Madrid,IT,16,40,1.59295393590139
2023-11-01,Berlin,Operations,43,131,0.1450806115605784
2023-03-01,Lyon,Finance,37,204,1.631905809051186
2023-09-01,PARIS,Operations,16,217,0.03330723330588087
2024-11-01,Madrid,IT ,35,6,0.752413638712365
2023-10-01,Madrid,IT,40,136,0.68971499307226
2024-12-01,Paris,HR,39,46,0.020330468636166055
2025-08-01,Paris,Operations,5,73,1.2797756388708768
2023-04-01,lyon,HR,36,16,0.02870793883569105
2023-07-01,Berlin,IT,33,199,1.3807743041205738
2025-05-01,PARIS,IT ,48,226,0.5398981210738666
2025-05-01,PARIS,finance,14,99,0.32454754396257945
2023-09-01,PARIS,IT ,39,109,0.8448972020653664
2023-02-01,Berlin,finance,34,16,0.04400613043165472
2023-03-01,Lyon,HR,7,52,0.2790322219444897
2025-04-01,Madrid,Finance,2,183,1.5847020338935311
2024-08-01,lyon,HR,22,179,1.5505637058448396
2023-04-01,PARIS,HR,4,172,0.37366446847444246
2025-06-01,Berlin,HR,42,155,0.2319943060977715
2025-07-01,BERLIN,HR,5,284,0.8724445334682651
2024-10-01,lyon,IT,23,154,1.153439764577793
2023-09-01,Lyon,IT,43,185,0.45140885411312826
2023-09-01,Paris,HR,21,202,0.37778704164606625
2025-07-01,lyon,HR,10,-18,1.6829616777610275
2024-04-01,BERLIN,IT ,32,143,0.828280146974667
2025-11-01,Madrid,Operations,40,287,1.5052892088873897
2024-10-01,Lyon,IT,23,63,0.6476017416786658
2025-07-01,BERLIN,finance,23,10,0.10446949367080079
2024-01-01,Lyon,Finance,25,66,0.4647717534540544
2025-04-01,lyon,finance,25,35,1.1051582882831752
2023-07-01,PARIS,Finance,0,253,0.9251773018669862
2025-01-01,Lyon,Finance,38,101,0.6091965328214306
2023-01-01,Berlin,Operations,34,200,0.8747876230343007
2025-11-01,Paris,finance,11,176,1.6949626251404162
2023-11-01,Lyon,finance,5,165,1.184114203230422
2025-10-01,Berlin,finance,34,49,1.1134929882754387
2024-06-01,Madrid,IT ,37,192,0.9440990950153654
2025-07-01,Paris,Operations,21,160,0.3122469412859844
2024-04-01,lyon,HR,41,180,1.0505293627838268
2025-06-01,PARIS,IT ,9,228,0.9831742104482432
2025-01-01,Paris,IT ,34,295,1.3379486303685693
2025-04-01,Berlin,HR,24,99,0.5560501462690463
2024-12-01,BERLIN,Finance,1,11,0.6815491310328652
2025-10-01,lyon,Finance,7,282,1.6868399213448966
2024-09-01,Paris,IT,46,196,0.5897863432653357
2023-11-01,PARIS,Finance,2,100,0.9354801314817645
2025-03-01,Berlin,Operations,47,82,0.5437522013229453
2023-09-01,Madrid,IT ,30,132,1.0998345142420054
2024-04-01,Berlin,finance,31,235,1.3132724479858207
2023-11-01,Lyon,IT,4,40,1.165175663318387
2024-02-01,Lyon,IT,0,119,0.9532339598561759
2024-03-01,PARIS,Finance,44,103,0.529782155346379
2024-10-01,PARIS,IT,19,87,0.9933486730379484
2024-10-01,Paris,IT,1,93,1.3146699689759893
2025-01-01,Lyon,HR,7,207,0.26338503517704603
2024-10-01,Lyon,finance,37,194,0.7529902136672931
2023-03-01,Berlin,Finance,23,205,1.488156184727793
2025-06-01,PARIS,Finance,39,215,0.8525224301381451
2023-01-01,Berlin,IT ,13,203,1.529091494652231
2023-03-01,Berlin,Operations,39,241,0.1419780641400926
2024-05-01,lyon,IT,24,1,0.4570635470263225
2025-09-01,lyon,IT,16,130,0.8588423440423902
2024-01-01,Madrid,finance,28,99,0.32445592229950315
2023-08-01,PARIS,finance,35,142,0.976862560301828
2025-08-01,Berlin,Operations,8,92,0.817525113702977
2025-02-01,BERLIN,finance,0,121,1.5909255247278644
2023-06-01,Berlin,Operations,45,265,1.1156686853940072
2023-12-01,BERLIN,IT,38,129,0.02371085099927378
2023-08-01,Berlin,Operations,3,251,1.4335413924863099
